Expediente,Mercado,FechaResolucion,Decision,Rubro,Efecto
OCCP-001-2019,,2019-02-14,FAVORABLE,OCCP,
ONCP-028-2018,,2019-07-02,FAVORABLE,ONCP,
OCCP-007-2018,,2019-01-29,FAVORABLE,OCCP,
OCCP-011-2018,,2019-01-29,FAVORABLE,OCCP,
ONCP-023-2018,,2019-01-24,FAVORABLE,ONCP,
LI-016-2018,,2018-06-12,FAVORABLE,LI,
OCCP-009-2018,,2018-06-12,FAVORABLE,OCCP,
ONCP-022-2018,,2018-03-12,FAVORABLE,ONCP,
LI-018-2016,,2018-11-26,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-004(01)-2018,,2018-11-21,FAVORABLE,LI,
LI-004(03)-2018,,2018-11-21,FAVORABLE,LI,
ONCP-021-2018,,2018-11-21,FAVORABLE,ONCP,
LI-015-2018,,2018-11-15,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-019-2018,,2018-11-15,FAVORABLE,ONCP,
ONCP-017-2018,,2018-05-11,FAVORABLE,ONCP,
OCCP-006-2018,,2018-10-24,FAVORABLE,OCCP,
OCCP-003-2018,,2018-10-15,FAVORABLE,OCCP,
ONCP-020-2018,,2018-10-15,FAVORABLE,ONCP,
LI-009-2018,,2018-09-27,FAVORABLE,LI,
LI-010-2018,,2018-09-27,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-016(01)-2017,,2018-12-09,FAVORABLE,LI,
ONCP-012-2018,,2018-12-09,FAVORABLE,ONCP,
ONCP-018-2018,,2018-12-09,FAVORABLE,ONCP,
LI-012-2018,,2018-06-09,FAVORABLE,LI,
OCCP-002-2018,,2018-08-30,FAVORABLE,OCCP,
LI-011-2018,,2018-08-23,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-014-2018,,2018-08-20,FAVORABLE,ONCP,
LI-008-2018,,2018-08-13,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-007-2018,,2018-12-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-005-2018,,2018-06-28,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-006-2018,,2018-06-28,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-024(01)-2017,,2018-06-28,FAVORABLE,LI,
LI-018(02)-2017,,2018-06-14,FAVORABLE,LI,
LI-018(03)-2017,,2018-06-14,FAVORABLE,LI,
LI-018(04)-2017,,2018-06-14,FAVORABLE,LI,
LI-018(05)-2017,,2018-06-14,FAVORABLE,LI,
LI-004-2018,,2018-12-06,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-008(01)-2017,,2018-05-31,FAVORABLE,LI,
LI-008(02)-2017,,2018-05-31,FAVORABLE,LI,
LI-008(03)-2017,,2018-05-31,FAVORABLE,LI,
LI-008(04)-2017,,2018-05-31,FAVORABLE,LI,
LI-008(05)-2017,,2018-05-31,FAVORABLE,LI,
LI-008(06)-2017,,2018-05-31,FAVORABLE,LI,
OCCP-001-2018,,2018-05-31,FAVORABLE,OCCP,
LI-022-2017,,2018-05-30,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-001-2018,,2018-05-24,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-002-2018,,2018-05-24,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-003-2018,,2018-05-24,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-003-2018,,2018-05-17,FAVORABLE,ONCP,
ONCP-002-2018,,2018-04-13,FAVORABLE,ONCP,
OCCP-004-2017,,2018-03-15,FAVORABLE,OCCP,
ONCP-001-2018,,2018-08-03,FAVORABLE,ONCP,
ONCP-005-2017,,2018-01-03,FAVORABLE,ONCP,
LI-009(02)-2017,,2018-08-02,FAVORABLE,LI,
LI-009(03)-2017,,2018-08-02,FAVORABLE,LI,
LI-012(01)-2017,,2018-08-02,FAVORABLE,LI,
LI-012(02)-2017,,2018-08-02,FAVORABLE,LI,
LI-012(03)-2017,,2018-08-02,FAVORABLE,LI,
LI-005(02)-2017,,2018-01-25,FAVORABLE,LI,
LI-005(03)-2017,,2018-01-25,NO FAVORABLE,LI,
LI-024-2017,,2018-01-25,NO APLICA,LI,
ONCP-003-2017,,2018-01-18,FAVORABLE,ONCP,
LI-021-2017,,2018-01-15,NO APLICA,LI,
LI-014-2017,,2018-11-01,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-023-2017,,2018-11-01,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-010(01)-2017,,2017-11-24,FAVORABLE,LI,
LI-010(02)-2017,,2017-11-24,FAVORABLE,LI,
LI-010(03)-2017,,2017-11-24,FAVORABLE,LI,
LI-011(01)-2017,,2017-11-24,NO FAVORABLE,LI,
LI-011(02)-2017,,2017-11-24,FAVORABLE,LI,
LI-011(03)-2017,,2017-11-24,NO FAVORABLE,LI,
LI-019-2017,,2017-11-22,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-018-2017,,2017-11-13,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-001(01)-2017,,2017-10-27,FAVORABLE,LI,
LI-001(02)-2017,,2017-10-27,NO FAVORABLE,LI,
LI-017-2017,,2017-10-27,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-006(01)-2017,,2017-10-19,FAVORABLE,LI,
LI-006(02)-2017,,2017-10-19,FAVORABLE,LI,
LI-006(03)-2017,,2017-10-19,NO FAVORABLE,LI,
LI-016-2017,,2017-10-19,NO APLICA,LI,
LI-015-2017,,2017-09-21,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-002-2017,,2017-08-31,FAVORABLE,ONCP,
OCCP-002-2017,,2017-10-08,FAVORABLE,OCCP,
LI-009-2017,,2017-11-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-010-2017,,2017-11-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-011-2017,,2017-11-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-012-2017,,2017-11-07,FAVORABLE,LI,
LI-008-2017,,2017-06-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-013-2017,,2017-06-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-007-2017,,2017-06-26,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-005-2017,,2017-06-15,COMENTARIOS Y/O RECOMENDACIÓN,LI,
OCCP-001-2017,,2017-08-06,FAVORABLE,OCCP,
ONCP-001-2017,,2017-08-06,FAVORABLE,ONCP,
LI-020(01)-2016,,2017-05-25,FAVORABLE,LI,
LI-020(02)-2016,,2017-05-25,FAVORABLE,LI,
LI-020(03)-2016,,2017-05-25,NO FAVORABLE,LI,
LI-020(04)-2016,,2017-05-25,FAVORABLE,LI,
LI-020(05)-2016,,2017-05-25,NO FAVORABLE,LI,
LI-020-2015,,2017-05-25,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-019(01)-2016,,2017-05-18,NO FAVORABLE,LI,
LI-019(02)-2016,,2017-05-18,FAVORABLE,LI,
LI-004-2017,,2017-05-16,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-017(01)-2016,,2017-05-16,FAVORABLE,LI,
LI-017(03)-2016,,2017-05-16,FAVORABLE,LI,
LI-017(04)-2016,,2017-05-16,NO FAVORABLE,LI,
LI-017(05)-2016,,2017-05-16,FAVORABLE,LI,
LI-017(06)-2016,,2017-05-16,FAVORABLE,LI,
LI-017(08)-2016,,2017-05-16,FAVORABLE,LI,
LI-006-2017,,2017-05-15,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-003-2017,,2017-04-27,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-012-2016,,2017-04-27,FAVORABLE,ONCP,
ONCP-013-2016,,2017-04-27,FAVORABLE,ONCP,
LI-014(02)-2016,,2017-07-04,FAVORABLE,LI,
LI-002-2017,,2017-03-24,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-001-2017,,2017-02-03,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-025-2016,,2017-01-26,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-024-2016,,2017-01-19,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-023-2016,,2017-10-01,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-010-2016,,2017-10-01,FAVORABLE,ONCP,
ONCP-011-2016,,2017-10-01,FAVORABLE,ONCP,
LI-021-2016,,2016-08-12,FAVORABLE,LI,
LI-022-2016,,2016-08-12,COMENTARIOS Y/O RECOMENDACIÓN,LI,
OCCP-003-2016,,2016-08-12,FAVORABLE,OCCP,
LI-017-2016,,2016-11-17,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-019-2016,,2016-11-17,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-020-2016,,2016-11-17,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-008-2016,,2016-11-13,FAVORABLE,ONCP,
OCCP-002-2016,,2016-10-11,FAVORABLE,OCCP,
LI-016-2016,,2016-03-11,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-009-2016,,2016-03-11,FAVORABLE,ONCP,
OCCP-001-2016,,2016-10-24,FAVORABLE,OCCP,
ONCP-006-2016,,2016-10-24,FAVORABLE,ONCP,
LI-014-2016,,2016-09-29,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-005-2016,,2016-01-09,FAVORABLE,ONCP,
LI-002(01)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(02)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(03)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(04)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(05)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(06)-2016,,2016-08-18,FAVORABLE,LI,
LI-002(07)-2016,,2016-08-18,FAVORABLE,LI,
LI-005(04)-2015,,2016-08-18,FAVORABLE,LI,
LI-013-2016,,2016-04-08,NO APLICA,LI,
LI-009-2016,,2016-12-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-012-2016,,2016-12-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-011-2016,,2016-07-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-010-2016,,2016-04-07,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-007-2016,,2016-06-20,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-006-2016,,2016-09-06,COMENTARIOS Y/O RECOMENDACIÓN,LI,
ONCP-008-2015,,2016-02-05,FAVORABLE,ONCP,
LI-014(01)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(02)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(03)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(04)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(05)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(06)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(07)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(08)-2015,,2016-04-21,FAVORABLE,LI,
LI-014(09)-2015,,2016-04-21,FAVORABLE,LI,
LI-003-2016,,2016-04-14,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-004-2016,,2016-04-14,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-005(01)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(02)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(03)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(05)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(07)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(08)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(09)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(10)-2015,,2016-04-14,FAVORABLE,LI,
LI-005(11)-2015,,2016-04-14,FAVORABLE,LI,
ONCP-002-2015,,2016-04-14,FAVORABLE,ONCP,
LI-016(01)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(02)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(03)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(04)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(05)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(06)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(07)-2015,,2016-07-04,FAVORABLE,LI,
LI-016(08)-2015,,2016-07-04,FAVORABLE,LI,
LI-012(01)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(02)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(03)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(04)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(05)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(06)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(07)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(08)-2015,,2016-03-17,FAVORABLE,LI,
LI-012(09)-2015,,2016-03-17,FAVORABLE,LI,
ONCP-001-2015,,2016-03-17,FAVORABLE,ONCP,
LI-001-2016,,2016-02-18,NO APLICA,LI,
LI-002-2016,,2016-01-28,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-021-2015,,2015-12-15,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-008(02)-2015,,2015-10-12,FAVORABLE,LI,
LI-008(03)-2015,,2015-10-12,FAVORABLE,LI,
LI-008(04)-2015,,2015-10-12,FAVORABLE,LI,
LI-008(05)-2015,,2015-10-12,FAVORABLE,LI,
LI-008(06)-2015,,2015-10-12,FAVORABLE,LI,
LI-008(07)-2015,,2015-10-12,FAVORABLE,LI,
OCCP-002-2015,,2015-10-12,FAVORABLE,OCCP,
LI-019-2015,,2015-03-12,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-017-2015,,2015-11-19,En curso,LI,
LI-011(01)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(02)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(03)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(04)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(05)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(06)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(07)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(08)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(09)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(10)-2015,,2015-05-11,FAVORABLE,LI,
LI-011(11)-2015,,2015-05-11,FAVORABLE,LI,
LI-018-2015,,2015-05-11,NO APLICA,LI,
LI-015-2015,,2015-10-30,FAVORABLE,LI,
LI-015-2015-I,,2015-10-30,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-015-2015-II,,2015-10-30,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-004(01)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(02)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(03)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(04)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(05)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(06)-2015,,2015-10-22,FAVORABLE,LI,
LI-004(07)-2015,,2015-10-22,FAVORABLE,LI,
LI-013-2015,,2015-10-22,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-014-2015,,2015-10-15,En curso,LI,
LI-010(01)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(02)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(03)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(04)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(05)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(06)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(07)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(08)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(09)-2014,,2015-09-10,FAVORABLE,LI,
LI-010(10)-2014,,2015-09-10,FAVORABLE,LI,
LI-012-2015,,2015-09-10,En curso,LI,
LI-016-2015,,2015-05-10,En curso,LI,
LI-013-2014,,2015-08-28,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-008-2015,,2015-08-27,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-009-2015,,2015-08-27,En curso,LI,
LI-010-2015,,2015-08-27,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-011-2015,,2015-08-27,NO APLICA,LI,
LI-005-2015,,2015-06-25,En curso,LI,
LI-004-2015,,2015-06-22,NO APLICA,LI,
LI-006-2015,,2015-06-22,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-008(01)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(02)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(03)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(04)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(05)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(06)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(07)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(08)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(09)-2014,,2015-06-18,FAVORABLE,LI,
LI-008(10)-2014,,2015-06-18,FAVORABLE,LI,
LI-007(01)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(02)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(03)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(04)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(05)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(06)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(08)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(09)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(10)-2013,,2015-04-06,FAVORABLE,LI,
LI-007(11)-2013,,2015-04-06,FAVORABLE,LI,
LI-009(01)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(02)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(03)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(04)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(05)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(06)-2014,,2015-04-06,FAVORABLE,LI,
LI-009(07)-2014,,2015-04-06,FAVORABLE,LI,
LI-003-2015,,2015-04-30,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-001-2015,,2015-03-19,COMENTARIOS Y/O RECOMENDACIÓN,LI,
LI-002-2015,,2015-02-24,NO APLICA,LI,
LI-012-2014,,2015-05-02,En curso,LI,
ONCP-006-2014,,2015-01-22,FAVORABLE,ONCP,
RA-052-2012,,2019-12-12,CONFIRMA,RA,
RA-003-2013,,2018-11-10,CONFIRMA,RA,
RA-063-2012,,2018-07-07,Acumulado al RA-061-2012,RA,
RA-006-2013,,2018-04-26,CONFIRMA,RA,
RA-030-2013,,2016-09-12,MODIFICA,RA,
RA-019-2010,,2015-11-19,CONFIRMA,RA,
OPN-008-2019,,2019-07-11,,OPN,
OPN-003-2019,,2019-02-05,,OPN,
OPN-002-2019,,2019-11-04,,OPN,
OPN-011-2018,,2018-11-23,,OPN,
OPN-008-2018,,2018-10-24,,OPN,
OPN-009-2018,,2018-12-10,,OPN,
OPN-004-2018,,2018-08-20,,OPN,
OPN-006-2018,,2018-05-07,,OPN,
OPN-002-2018,,2018-08-03,,OPN,
OMR-001-2017,,2017-11-22,,OPN,22/11/2017 12:00:00 a. m.
OPN-004-2017,,2017-10-19,,OPN,
OPN-007-2017,,2017-10-19,,OPN,
OPN-006-2017,,2017-08-24,,OPN,
OPN-003-2017,,2017-06-07,,OPN,
OPN-001-2017,,2017-06-15,,OPN,
OPN-012-2016,,2016-12-13,,OPN,
OPN-013-2016,,2016-05-12,,OPN,
OPN-010-2016,,2016-10-11,,OPN,
OPN-005-2016,,2016-06-23,,OPN,
OMR-001-2016,,2016-09-06,,OPN," OPERACIÓN Y MANTENIMIENTO DE ESTACIONES DE SERVICIO DE FIN ESPECÍFICO PARA EXPENDIO AL PÚBLICO Y DE ESTACIONES DE SERVICIO [...]."""""
OPN-012-2015 Y ACUMULADO,,2016-03-02,,OPN,
OPN-014-2015,,2016-07-01,,OPN,
OPN-015-2015,,2016-07-01,,OPN,
OMR-009-2015,,2015-12-15,,OPN,
OMR-008-2015,,2015-11-19,,OPN,
OPN-010-2015,,2015-11-19,,OPN,
OPN-011-2015,,2015-10-09,,OPN,
OMR-007-2015,,2015-08-27,,OPN,
OMR-006-2015,,2015-07-16,,OPN,
OPN-008-2015,,2015-04-06,,OPN,
OPN-007-2015,,2015-05-14,,OPN,
OPN-006-2015,,2015-04-23,,OPN,
OMR-005-2015,,2015-04-20,,OPN,
OMR-004-2015,,2015-03-25,,OPN,
OMR-003-2015,,2015-02-26,,OPN,
OPN-002-2015,,2015-09-02,,OPN,
OPN-003-2015,,2015-09-02,,OPN,
OPN-001-2015,,2015-01-23,,OPN,
OMR-001-2015,,2015-01-22,,OPN,
OMR-002-2015,,2015-01-15,,OPN,
DE-025-2013,"OTORGAMIENTO DE LICENCIAS PARA LA COMUNICACIÓN O UTILIZACIÓN PÚBLICA DE OBRAS MUSICALES, SUS INTERPRETACIONES O EJECUCIONES, DE FONOGRAMAS O DE VIDEOGRAMAS EN EL TERRITORIO NACIONAL",2014-12-16,Cierre,DE,
DE-034-2014,,2014-12-15,No presentada,DE,
DE-038-2014,,2014-12-12,Desechamiento,DE,
IO-001-2012,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE SISTEMAS Y CONSOLAS DE AUDIO PARA AUTOMÓVILES EN EL TERRITORIO NACIONAL",2014-11-12,Cierre,IO,
IO-003-2012,"PRODUCCION, DISTRIBUCION Y COMERCIALIZACION DE INTERRUPTORES ELECTRICOS PARA AUTOMOVILES EN EL TERRITORIO NACIONAL",2014-11-12,Cierre,IO,
DE-037-2014,,2014-11-28,Desechamiento,DE,
DE-035-2014,,2014-11-25,Desechamiento,DE,
IO-002-2012,"PRODUCCION, DISTRIBUCION Y COMERCIALIZACION DE BOCINAS Y ALTOPARLANTES PARA AUTOMOVILES EN EL TERRITORIO NACIONAL",2014-09-10,Cierre,IO,
DE-031-2014,,2014-08-10,Desechamiento,DE,
DE-024-2014,,2014-09-15,Desechamiento,DE,
DE-026-2014,,2014-09-15,Desechamiento,DE,
DE-028-2014,,2014-09-15,Desechamiento,DE,
DE-029-2014,,2014-09-15,Desechamiento,DE,
DE-030-2014,,2014-09-15,Desechamiento,DE,
IO-062-1997,,2014-08-28,Compromiso,IO,
DE-015-2014,,2014-06-27,Desechamiento,DE,
DE-016-2014,,2014-06-27,Desechamiento,DE,
DE-017-2014,,2014-06-27,Desechamiento,DE,
DE-019-2014,,2014-06-27,Desechamiento,DE,
DE-012-2014,,2014-06-26,Desechamiento,DE,
DE-013-2014,,2014-06-26,Desechamiento,DE,
DE-018-2014,,2014-06-25,Desechamiento,DE,
DE-010-2014,,2014-12-06,No presentada,DE,
DE-007-2014,,2014-11-06,No presentada,DE,
DE-019-2007,"SERVICIOS PROPORCIONADOS POR ASESORES EN BIENES RAÍCES, CORREDORES, AGENTES, ADMINISTRADORES Y, EN GENERAL, PROFESIONALES DEL RAMO INMOBILIARIO",2014-05-22,Sanción,DE,
DE-026-2009,DISTRIBUCIÓN AL MAYOREO DE REVISTAS IMPRESAS EN LA ZONA METROPOLITANA DE LA CIUDAD DE MEXICO,2014-03-20,Cierre,DE,
DE-005-2014,,2014-03-18,Desechamiento,DE,
IO-002-2009,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE COMPRESORES HERMÉTICOS",2014-02-25,Sanción,IO,
DE-001-2014,,2014-02-20,No presentada,DE,
DE-018-2013,,2013-11-19,Desechamiento,DE,
DE-016-2013,,2013-11-14,DESECHAMIENTO,DE,
DE-021-2013,,2013-12-11,Desechamiento,DE,
DE-020-2013,,2013-10-28,Desechamiento,DE,
DE-014-2013,,2013-10-22,No presentada,DE,
DE-015-2010,PROVEEDURIA O COMERCIALIZACIÓN DE MUEBLES PARA EL HOGAR EN LA REGIÓN DEL ESTADO DE JALISCO.,2013-10-22,Sanción,DE,
CNT-102-2014,,2014-12-17,AUTORIZADA,CNT,HORIZONTAL
CNT-105-2014,,2014-12-17,CONDICIONADA,CNT,DIVERSIFICACION PURA
CNT-084-2014,,2014-12-16,CONDICIONADA,CNT,HORIZONTAL
CNT-081-2014,,2014-11-12,AUTORIZADA,CNT,HORIZONTAL
CNT-106-2014,,2014-11-12,AUTORIZADA,CNT,<<SELECCIONE>>
CNT-109-2014,,2014-11-12,AUTORIZADA,CNT,AUMENTO DE PARTICIPACIÓN ACCIONARIA
CNT-048-2014,,2014-10-12,AUTORIZADA,CNT,HORIZONTAL
CNT-069-2014,,2014-10-12,AUTORIZADA,CNT,HORIZONTAL
CNT-071-2014,,2014-04-12,AUTORIZADA,CNT,HORIZONTAL
CNT-086-2014,,2014-04-12,AUTORIZADA,CNT,DIVERSIFICACION PURA
CNT-092-2014,,2014-04-12,AUTORIZADA,CNT,DIVERSIFICACION POR EXTENSIÓN DE MERCADO
CNT-061-2014,,2014-11-20,AUTORIZADA,CNT,HORIZONTAL
CNT-095-2014,,2014-11-20,AUTORIZADA,CNT,DIVERSIFICACION PURA
CNT-097-2014,,2014-11-20,AUTORIZADA,CNT,HORIZONTAL
CNT-100-2014,,2014-11-20,AUTORIZADA,CNT,HORIZONTAL
CNT-104-2014,,2014-11-20,AUTORIZADA,CNT,AUMENTO DE PARTICIPACIÓN ACCIONARIA
CNT-070-2014,,2014-11-13,AUTORIZADA,CNT,HORIZONTAL
CNT-066-2014,,2014-10-30,AUTORIZADA,CNT,HORIZONTAL
CNT-087-2014,,2014-10-30,AUTORIZADA,CNT,HORIZONTAL
CNT-089-2014,,2014-10-30,AUTORIZADA,CNT,HORIZONTAL
CNT-096-2014,,2014-10-30,AUTORIZADA,CNT,DIVERSIFICACION POR LINEA DE PRODUCTO
CNT-049-2014,,2014-10-23,AUTORIZADA,CNT,HORIZONTAL
CNT-054-2014,,2014-10-23,AUTORIZADA,CNT,HORIZONTAL
CNT-083-2014,,2014-10-23,AUTORIZADA,CNT,DIVERSIFICACION PURA
CNT-090-2014,,2014-10-23,AUTORIZADA,CNT,AUMENTO DE PARTICIPACIÓN ACCIONARIA
CNT-045-2014,,2014-10-16,AUTORIZADA,CNT,HORIZONTAL
CNT-067-2014,,2014-09-10,AUTORIZADA,CNT,HORIZONTAL
CNT-079-2014,,2014-09-10,AUTORIZADA,CNT,HORIZONTAL
CNT-085-2014,,2014-09-10,AUTORIZADA,CNT,DIVERSIFICACION POR EXTENSIÓN DE MERCADO
CNT-082-2014,,2014-02-10,AUTORIZADA,CNT,AUMENTO DE PARTICIPACIÓN ACCIONARIA
CNT-050-2014,,2014-09-25,AUTORIZADA,CNT,HORIZONTAL
CNT-068-2014,,2014-09-25,CONDICIONADA,CNT,REESTRUCTURACIÓN CORPORATIVA
CNT-073-2014,,2014-09-25,AUTORIZADA,CNT,HORIZONTAL
CNT-074-2014,,2014-09-25,AUTORIZADA,CNT,HORIZONTAL
CNT-075-2014,,2014-09-25,AUTORIZADA,CNT,DIVERSIFICACION POR EXTENSIÓN DE MERCADO
CNT-080-2014,,2014-09-25,AUTORIZADA,CNT,HORIZONTAL
CNT-062-2014,,2014-04-09,AUTORIZADA,CNT,HORIZONTAL
CNT-058-2014,,2014-08-28,AUTORIZADA,CNT,HORIZONTAL
CNT-063-2014,,2014-08-28,AUTORIZADA,CNT,DIVERSIFICACION POR LINEA DE PRODUCTO
CNT-065-2014,,2014-08-28,AUTORIZADA,CNT,HORIZONTAL
CNT-057-2014,,2014-08-21,AUTORIZADA,CNT,HORIZONTAL
